"GO_0017","J0/OPNAV/C0349141200R.LBL       ","IM8","1998-03-19T13:43:25", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  3.557,"1996-06-22T22:02:32.282415","1996-06-22T22:02:32.311585","03491412:00:0:0","03491412:00:0:4"
"GO_0017","J0/OPNAV/C0349155100R.LBL       ","IM8","1998-03-19T13:44:03", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  2.696,"1996-06-23T00:23:04.943585","1996-06-23T00:23:04.964415","03491551:00:0:0","03491551:00:0:3"
"GO_0017","J0/OPNAV/C0349158600R.LBL       ","IM8","1998-03-19T13:44:41", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  3.542,"1996-06-23T00:58:28.275585","1996-06-23T00:58:28.296415","03491586:00:0:0","03491586:00:0:3"
"GO_0017","J0/OPNAV/C0349193900R.LBL       ","IM8","1998-03-19T13:45:16", -1, -1, -1, -1, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","N/A    ", -1, -1,"N/A   ",  2.475,"1996-06-23T06:55:23.594750","1996-06-23T06:55:23.607250","03491939:00:0:0","03491939:00:0:2"
"GO_0017","G1/IO/C0349542152R.LBL          ","HIM","1998-03-19T12:44:10",400,400,296,335,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","YES","N/A               ","SKEWED ",255,  3,"ZIGZAG",  1.608,"1996-06-25T17:36:39.460415","1996-06-25T17:36:39.489585","03495421:52:0:0","03495421:52:0:4"
"GO_0017","G1/IO/C0349542165R.LBL          ","HIM","1998-03-19T12:44:38",390,100,306,316,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","YES","N/A               ","SKEWED ",255,  3,"ZIGZAG",  1.869,"1996-06-25T17:36:48.127415","1996-06-25T17:36:48.156585","03495421:65:0:0","03495421:65:0:4"
"GO_0017","G1/IO/C0349542178R.LBL          ","HIM","1998-03-19T12:45:04",115,412,286,323,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","YES","N/A               ","SKEWED ",255,  3,"ZIGZAG",  1.644,"1996-06-25T17:36:56.793415","1996-06-25T17:36:56.922585","03495421:78:0:0","03495421:78:2:0"
"GO_0017","G1/IO/C0349542188R.LBL          ","HIM","1998-03-19T12:45:28",115,115,286,301,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","YES","N/A               ","SKEWED ",255,  3,"ZIGZAG",  1.911,"1996-06-25T17:37:10.794085","1996-06-25T17:37:10.989915","03495421:88:0:0","03495421:88:3:0"
"GO_0017","G1/JUPITER/C0349605600R.LBL     ","HIS","1998-03-19T13:45:48",  2,  1,399,392,801,801, 96, 96,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","SKEWED ",255,  9,"ZIGZAG",  3.201,"1996-06-26T04:18:08.102085","1996-06-26T04:18:08.197915","03496056:00:0:0","03496056:00:1:4"
"GO_0017","G1/JUPITER/C0349605601R.LBL     ","HIS","1998-03-19T13:46:21", 66,113,136,208, -1, -1, -1, -1,"ON ","NORMAL  ","NOT INVERTED","NO ","N/A               ","UNIFORM", -1, -1,"N/A   ",  3.180,"1996-06-26T04:18:08.102085","1996-06-26T04:18:08.197915","03496056:01:0:0","03496056:01:1:4"
